content,cleaned_text
bpknya gercep . terimakasih pak,bpknya gercep terimakasih pak
cepat,cepat
good job,good job
good jobs,good jobs
Ter-nyaman,Ternyaman
driver sangat ramah dan sopon,driver sangat ramah dan sopon
cepat aman dan nyaman,cepat aman dan nyaman
Baik,Baik
sangat profesional,sangat profesional
ok,ok
apl yng enak digunakan,apl yng enak digunakan
trimakasih pak .. sehat selalu,trimakasih pak sehat selalu
terimkash .. Alhamdulillah pelayanan luar biasa,terimkash Alhamdulillah pelayanan luar biasa
mantap,mantap
pas,pas
Baik Bagaimana cara mendapatkan code promo ulang,Baik Bagaimana cara mendapatkan code promo ulang
Good Job.🙏,Good Job
ok sangat ramah,ok sangat ramah
"Aplikasi dungu, gw order delivery gaada yang ambil gegara argo kecil. Akhirnya mau ga mau pindah aplikasi sebelah yang gercep meski argo agak naik dikit. Belajar woy dari aplikasi kompetitor, biar ga stuck disitu mulu. Denger"" dari driver nih aplikasi cuman jualan jaket&helm buat mitra driver ya??? Pantes ga berkembang mulu nih aplikasi, mikir cuan mulu buntung di mitra iya",Aplikasi dungu gw order delivery gaada yang ambil gegara argo kecil Akhirnya mau ga mau pindah aplikasi sebelah yang gercep meski argo agak naik dikit Belajar woy dari aplikasi kompetitor biar ga stuck disitu mulu Denger dari driver nih aplikasi cuman jualan jakethelm buat mitra driver ya Pantes ga berkembang mulu nih aplikasi mikir cuan mulu buntung di mitra iya
trima kasih ya. pelayanan bagus dan cepat,trima kasih ya pelayanan bagus dan cepat
titik jmputnya susah gk sama,titik jmputnya susah gk sama
Ok,Ok
goodjob,goodjob
Matap,Matap
bgus gercep,bgus gercep
"Order telah dipenuhi oleh: Daud Mooduto dengan Trike, warna hijau, nopol DM6352ABT. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",Order telah dipenuhi oleh Daud Mooduto dengan Trike warna hijau nopol DMABT Terima kasih atas perjalanan Anda Rating
Mudah digunakan & sangat membantu..,Mudah digunakan sangat membantu
bagus cepat,bagus cepat
santun driver y,santun driver y
bagus dan sopan,bagus dan sopan
"Terimakasih ..mas nya baik dan sopan,selamat sampai tujuan",Terimakasih mas nya baik dan sopanselamat sampai tujuan
drivernya baik,drivernya baik
keren,keren
driver sangat ramah,driver sangat ramah
bgus pelayanannya cepAt,bgus pelayanannya cepAt
semuanya ok,semuanya ok
Terbaik dan membantu,Terbaik dan membantu
good,good
mantaaap...gercaap,mantaaapgercaap
positif mas baik,positif mas baik
haturnuhun a,haturnuhun a
"Sangat membantu perjalan lebih mudah, semoga harganya tetap terjangkau 👍👍👍",Sangat membantu perjalan lebih mudah semoga harganya tetap terjangkau
good,good
cepat,cepat
nice,nice
memuaskan,memuaskan
terimakasih,terimakasih
sangat cocok,sangat cocok
gak jadi,gak jadi
bagus,bagus
mantap pak ramiris,mantap pak ramiris
"pelayanan nya baio, dan ramah",pelayanan nya baio dan ramah
luar biasa aman... terima kasih,luar biasa aman terima kasih
semoga diberi kelancaran order yg banyak,semoga diberi kelancaran order yg banyak
ok,ok
oke,oke
Karena ganteng dan baik,Karena ganteng dan baik
bagus,bagus
mobil nya wanggi driver ramah,mobil nya wanggi driver ramah
"trimakasi, gercap pokonya",trimakasi gercap pokonya
nice,nice
baik hti dan tidak sombong,baik hti dan tidak sombong
mantap,mantap
luar biasa..dtg tepat wkt tks pak maxim,luar biasadtg tepat wkt tks pak maxim
sangat sopan dan berhati hati..,sangat sopan dan berhati hati
mantap pesanan tepat waktu thanks,mantap pesanan tepat waktu thanks
good,good
puas,puas
driver ramah dan sopan dalam berkendara,driver ramah dan sopan dalam berkendara
Terimakasih good job👍,Terimakasih good job
mantul,mantul
orang nya baik baik dan ramah👍,orang nya baik baik dan ramah
trimakasi,trimakasi
👍👍,
oc.. sangat nyaman,oc sangat nyaman
Pelayanan yang sangat baik. Terima kasih,Pelayanan yang sangat baik Terima kasih
ok,ok
trimakasi,trimakasi
ok,ok
terbaik,terbaik
pelayanan bagus,pelayanan bagus
Bagus,Bagus
sangat ramah,sangat ramah
salah tujuan ya,salah tujuan ya
memuaskan,memuaskan
ok,ok
driver mantap,driver mantap
Terimakasih 🙏,Terimakasih
baik,baik
"cepat, tepat waktu, pelayanan baik -kurang berkomunikasi dengan pelngan",cepat tepat waktu pelayanan baik kurang berkomunikasi dengan pelngan
respon cepat dan murah,respon cepat dan murah
driver yah ramah...!!!,driver yah ramah
servisnya bagus sekali orangx sangat rama juga,servisnya bagus sekali orangx sangat rama juga
ramah dan enak di ajak bicara,ramah dan enak di ajak bicara
oke,oke
mantep bangettt,mantep bangettt
"mudah,murah,merakyat 👍",mudahmurahmerakyat
josss driver nya humble dan sabar,josss driver nya humble dan sabar
baik,baik
mantap,mantap
Pelayanannya mantap,Pelayanannya mantap
sangat puas,sangat puas
keren,keren
blom sampai,blom sampai
ok,ok
aman dan nyaman,aman dan nyaman
terimakasih,terimakasih
Oke,Oke
"pelayanan baik, asyik, dan ramah, respeonsib",pelayanan baik asyik dan ramah respeonsib
cepat,cepat
sangat puas,sangat puas
ok,ok
pelayananya ramah,pelayananya ramah
"terimakasih sekali bapak, maaf jika saya ada salah perkataan maupun perbuatan, saya tidak bermaksud apapun hanya tadi terburu buru... semoga bapak sekeluarga sehat selalu dan dilancarkan terus rejekinyaa... 🤲🤲🤲",terimakasih sekali bapak maaf jika saya ada salah perkataan maupun perbuatan saya tidak bermaksud apapun hanya tadi terburu buru semoga bapak sekeluarga sehat selalu dan dilancarkan terus rejekinyaa
ramah..cepat sopan,ramahcepat sopan
puas,puas
mantap... cepat.. 👍,mantap cepat
mantap👍 sangat membantu👍,mantap sangat membantu
pelayanan baik,pelayanan baik
bagus,bagus
jos cekatan tepat waktu udan2,jos cekatan tepat waktu udan
"kerja baik, ramah, murah senyum thanks, MAXIM",kerja baik ramah murah senyum thanks MAXIM
drivernya ramah...👍,drivernya ramah
drivernya bertanggungjawab. mengantar sampai alamat 🙏,drivernya bertanggungjawab mengantar sampai alamat
ok,ok
goood,goood
good 👍👍👍,good
"alhamdulillah selama pake maxim smuanya baik,hrga jg murah tq maxim",alhamdulillah selama pake maxim smuanya baikhrga jg murah tq maxim
drivernya ramah.. maxim makin sukses..,drivernya ramah maxim makin sukses
Alhamdulillah sudah ada Maxim di KTT😊👍🏽,Alhamdulillah sudah ada Maxim di KTT
sangat membantu...😁,sangat membantu
"Bagus, simple, responsif",Bagus simple responsif
ok,ok
👍🏻,
oke,oke
"terimakasih, sangat baik",terimakasih sangat baik
tanggung jawab di sikon terjebak banjir,tanggung jawab di sikon terjebak banjir
aman nyaman dan ramah,aman nyaman dan ramah
sangat bagus,sangat bagus
"driver responsif dan ramah,",driver responsif dan ramah
oke good job maxim,oke good job maxim
pelayanan sopir bagus ramah tamah,pelayanan sopir bagus ramah tamah
sangat baik,sangat baik
sangat puas pelayanannya..,sangat puas pelayanannya
good people,good people
"Mantap, Pelayanan Cepat, Driver Ramah. 👍👍👍👍...",Mantap Pelayanan Cepat Driver Ramah
"ramah,dn sopan",ramahdn sopan
Layanan driver sangat baik sekali.,Layanan driver sangat baik sekali
baik dan sesuai titik.,baik dan sesuai titik
trimakasi,trimakasi
mantap,mantap
sampai di tempat tujuan dengan selamat,sampai di tempat tujuan dengan selamat
pelayanan nya baik sangat membantu terimakasih🙏🥰🥰,pelayanan nya baik sangat membantu terimakasih
"kurir nya baik, cpt dan gk ribet",kurir nya baik cpt dan gk ribet
mantap,mantap
mantap skali,mantap skali
ramah dan sopan,ramah dan sopan
puas ramah,puas ramah
mantap,mantap
👍,
makasih Kaka...,makasih Kaka
sangat baik,sangat baik
istimewa,istimewa
👍👍,
"Tolong kasi no hp kami kedriver.klu dapat pkai frivikasi wajah,supaya gk ad order fiktif",Tolong kasi no hp kami kedriverklu dapat pkai frivikasi wajahsupaya gk ad order fiktif
nice driver,nice driver
good,good
perlu d tingkatkan lagi,perlu d tingkatkan lagi
perfec.makasih,perfecmakasih
bagus,bagus
Mantap,Mantap
AMANAH,AMANAH
ramah dan baik,ramah dan baik
mantabbbb👍😀,mantabbbb
❤️,
terima kasih,terima kasih
ramah cepat,ramah cepat
ordernya cepat. pengantaran juga cepat. mantap Maxim. 👍,ordernya cepat pengantaran juga cepat mantap Maxim
ok,ok
"kakaknya sangat ramah, dan enk di ajak ngobrol jdx Gak kerasa udh nyampek tempat tujuannya",kakaknya sangat ramah dan enk di ajak ngobrol jdx Gak kerasa udh nyampek tempat tujuannya
Baik pengemudinya😇,Baik pengemudinya
Terbaik dan termurah,Terbaik dan termurah
Tolong diperbaiki mapsnya..pemesanan dan rute,Tolong diperbaiki mapsnyapemesanan dan rute
murah dan cepat semoga kedepannya lokasi dari GPS lebih tepat dan lebih gampang di gunakan,murah dan cepat semoga kedepannya lokasi dari GPS lebih tepat dan lebih gampang di gunakan
sangat nyaman..,sangat nyaman
Cepat respon,Cepat respon
"bapak nya ramah,baik banget",bapak nya ramahbaik banget
jalan dengan aman,jalan dengan aman
sangat Baik👍,sangat Baik
Nyaman dan aman,Nyaman dan aman
terimakasih,terimakasih
makasih bank,makasih bank
Terima kasih,Terima kasih
mantap,mantap
terimakasih aplikasi ini sangat membantu dalam bepergian😊,terimakasih aplikasi ini sangat membantu dalam bepergian
Drivernya Ramah dan baik,Drivernya Ramah dan baik
Driver Nya Ramah dan Baik,Driver Nya Ramah dan Baik
Om nya baik dan ramah,Om nya baik dan ramah
"Rama, baik.. sipp lh intinya",Rama baik sipp lh intinya
baik,baik
Driver ramah baik,Driver ramah baik
drivernya ramah...thank you pak driver,drivernya ramahthank you pak driver
good job 👍👍👍👍👍👍👍,good job
bagus,bagus
maxim bagus dan cepat dalam melaksanakn order,maxim bagus dan cepat dalam melaksanakn order
ok,ok
bagus,bagus
Sangat baik sekali costumer service,Sangat baik sekali costumer service
ramah baik,ramah baik
puas,puas
"Order telah dipenuhi oleh: Tony Karyanto dengan Motorcycle, warna biru muda, nopol KU2088GC. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",Order telah dipenuhi oleh Tony Karyanto dengan Motorcycle warna biru muda nopol KUGC Terima kasih atas perjalanan Anda Rating
cara membawa mobil kurang enak.,cara membawa mobil kurang enak
sangat memudahkan mantap,sangat memudahkan mantap
baik,baik
sangat ramah,sangat ramah
baik,baik
"drivernya ramah sehingga perjalanan menyenangkan, sukses buat semua driver Maxim dan kantor pusat Maxim semoga jaya selalu Amiiin 🤲🙏",drivernya ramah sehingga perjalanan menyenangkan sukses buat semua driver Maxim dan kantor pusat Maxim semoga jaya selalu Amiiin
Mohon bgt biar mapnya jadi tampilan satelit atau seenggaknya lebih diupdate karena sering banget titik tujuannya belum ada di map maxim jadi harus bolak balik gmaps biar bisa nyocokin titiknya:(,Mohon bgt biar mapnya jadi tampilan satelit atau seenggaknya lebih diupdate karena sering banget titik tujuannya belum ada di map maxim jadi harus bolak balik gmaps biar bisa nyocokin titiknya
sagat baik,sagat baik
sangat baik,sangat baik
pengantar baik,pengantar baik
good,good
terima kasih bg,terima kasih bg
hatur nuhun,hatur nuhun
Ramah sekali. terima kasih pak. sehat selalu.,Ramah sekali terima kasih pak sehat selalu
sangat baik,sangat baik
bintang 4 dulu,bintang dulu
goooooddd,goooooddd
bagus,bagus
good job,good job
"alhamdulillah ketemu supir yang ramah, baik dan sopan😊 semangat terus bapak",alhamdulillah ketemu supir yang ramah baik dan sopan semangat terus bapak
bagus💛,bagus
"Inii kenapa tiap udah top up ke e wallet kaspro nya , saldo nya tidak bisa masuk , pdhl saya kemarin top up tidakk sedikit tapi saldo nya tidak masuk , tolong dong itu saldo saya dikembaliin saja kalo mmng tidak masuk ke saldo non tunai",Inii kenapa tiap udah top up ke e wallet kaspro nya saldo nya tidak bisa masuk pdhl saya kemarin top up tidakk sedikit tapi saldo nya tidak masuk tolong dong itu saldo saya dikembaliin saja kalo mmng tidak masuk ke saldo non tunai
mantap,mantap
nice,nice
mobil bersih dan wangi,mobil bersih dan wangi
"Udh bagus & muerahhhh pol, tapi sayangnya udh ke 2x naik mobil, yg ke-2 ini tb² harganya gk sesuai di aplikasi & driver nya bilang ada kenaikan tarif untuk mobil, sedangkan di Maxim nya gk ada info",Udh bagus muerahhhh pol tapi sayangnya udh ke x naik mobil yg ke ini tb harganya gk sesuai di aplikasi driver nya bilang ada kenaikan tarif untuk mobil sedangkan di Maxim nya gk ada info
kasih gacor min driver,kasih gacor min driver
terimakasih bg...semangatt kerjanya,terimakasih bgsemangatt kerjanya
"Baik, Ramah.. Makasih Om🙏🏻",Baik Ramah Makasih Om
keren banget,keren banget
sangat baik,sangat baik
Cepat dan murah Recomend banget,Cepat dan murah Recomend banget
Driver nya baik.,Driver nya baik
sangat baik,sangat baik
ok,ok
sangat membantu,sangat membantu
👍,
Ok,Ok
alkhamdulillah puas,alkhamdulillah puas
bagus sih,bagus sih
👍👍,
thnk you,thnk you
bagus,bagus
"maxim sangat bagus, murah dan aman di perjalanan",maxim sangat bagus murah dan aman di perjalanan
bagussss,bagussss
drivernya Satset,drivernya Satset
pelayanan sangat baik,pelayanan sangat baik
"Suka suka nya,,,menguji kesabaran,,, menghadapi berbagai macam karakter orang,,,,thanks ya udah kasih pengalaman",Suka suka nyamenguji kesabaran menghadapi berbagai macam karakter orangthanks ya udah kasih pengalaman
sangat bagus pelayanannya,sangat bagus pelayanannya
pelayanan prima,pelayanan prima
"Gercep,,,Tq mas drivernya",GercepTq mas drivernya
"driver baik dan ramah, Maxim mantap",driver baik dan ramah Maxim mantap
Bagus,Bagus
akun Maxim ini pelayanan nya sangat memuaskan,akun Maxim ini pelayanan nya sangat memuaskan
sangat baik driverx,sangat baik driverx
playanan sangan baik,playanan sangan baik
sangat baik,sangat baik
"sangat baik,akan saya sarankan kepada teman",sangat baikakan saya sarankan kepada teman
tepat waktu dan ramah,tepat waktu dan ramah
sangat membantu,sangat membantu
"pelayanan luarbiasa, melayani dgn tulus dan ramah😊🙏",pelayanan luarbiasa melayani dgn tulus dan ramah
sangat baik,sangat baik
ok,ok
Good job👍,Good job
mantap,mantap
"sangat baik dan ramah,",sangat baik dan ramah
bgus,bgus
sampai saat ini Maxim Ok,sampai saat ini Maxim Ok
Enak Abang,Enak Abang
Alhamdulillah dapet driver ramah.laris manis ya pak saya doakan rame.anak saya sudah diantar🙏😊,Alhamdulillah dapet driver ramahlaris manis ya pak saya doakan rameanak saya sudah diantar
keren..,keren
mantap,mantap
Ok bgt drivernya,Ok bgt drivernya
sangat membantu,sangat membantu
bagus,bagus
thankyou,thankyou
ok,ok
maxim mantapz pokoknya,maxim mantapz pokoknya
Kang ujang Ujang mantap,Kang ujang Ujang mantap
tepat waktu,tepat waktu
mantap ini driver,mantap ini driver
sangat membantu sekali orang baik🙏🏻🙏🏻🙏🏻,sangat membantu sekali orang baik
"Terima kasih, om nya ramah dan respon",Terima kasih om nya ramah dan respon
driver nya ramah ramah,driver nya ramah ramah
drivernya baik,drivernya baik
sangat membantu⭐,sangat membantu
nice,nice
mantap,mantap
good,good
semangat,semangat
sangat puas,sangat puas
good,good
abg maxim nya asik sih,abg maxim nya asik sih
nice good,nice good
supir nya baik,supir nya baik
untuk operator dan drivernya tepat waktu. terima Kasih maxim,untuk operator dan drivernya tepat waktu terima Kasih maxim
mantap. pelayanan nya memuaskan,mantap pelayanan nya memuaskan
👍,
bagus,bagus
hatur nuhun kang,hatur nuhun kang
ramah.baik mas nya,ramahbaik mas nya
drivernya wangi ganteng hehe,drivernya wangi ganteng hehe
sangat mudah dan responnya cepat,sangat mudah dan responnya cepat
amanah,amanah
ok mantap orang nya asih jos pokonya,ok mantap orang nya asih jos pokonya
"Order telah dipenuhi oleh: Dini Ramadhan dengan Motorcycle, warna kuning dan hitam, nopol BM4651ABI. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",Order telah dipenuhi oleh Dini Ramadhan dengan Motorcycle warna kuning dan hitam nopol BMABI Terima kasih atas perjalanan Anda Rating
mantap💪,mantap
mantap,mantap
baik banget ...top dech,baik banget top dech
Mantab,Mantab
driver ramah,driver ramah
puasa,puasa
good job gaesss🤗,good job gaesss
mantab,mantab
pelayanan ramah dan bagus walau murah tetap maksimal,pelayanan ramah dan bagus walau murah tetap maksimal
mantap,mantap
sangat nyaman,sangat nyaman
Sangat baik,Sangat baik
"𝙗𝙖𝙞𝙠, 𝙧𝙖𝙢𝙖𝙝, 𝙨𝙤𝙥𝙖𝙣, 𝙠𝙞𝙩𝙖 𝙥𝙪𝙣 𝙨𝙚𝙣𝙖𝙣𝙜, 𝙢𝙚𝙢𝙗𝙚𝙧𝙞 𝙡𝙚𝙗𝙞𝙝 𝙥𝙪𝙣 𝙨𝙖𝙣𝙜𝙖𝙩 𝙞𝙠𝙝𝙡𝙖𝙨...",
pelayanan bagus,pelayanan bagus
baik,baik
"Suka banget banyak promonya, Maaf min mau tanya promo 200rb itu bisa dipakai buat bayar Maxim kan?",Suka banget banyak promonya Maaf min mau tanya promo rb itu bisa dipakai buat bayar Maxim kan
baik,baik
ok,ok
Maxim drivernya okee mantap..! 👍👍👍,Maxim drivernya okee mantap
baik bagi yg g punya mtr,baik bagi yg g punya mtr
abangnya wangi,abangnya wangi
load nya lama,load nya lama
Riky rikardo Hulu semangat buat bpknya,Riky rikardo Hulu semangat buat bpknya
sangat bagus tepat waktu,sangat bagus tepat waktu
terimakasih mas dwi... secepat pesawat jet tempur ☺,terimakasih mas dwi secepat pesawat jet tempur
oke mantap,oke mantap
sangat bagus,sangat bagus
Mabtap,Mabtap
Sangat bagus,Sangat bagus
saya sudah lama menggunakan Maxim namun belum pernah diberikan diskon heheh rapan saya sekali-kali berikan lah saya diskon 😁,saya sudah lama menggunakan Maxim namun belum pernah diberikan diskon heheh rapan saya sekalikali berikan lah saya diskon
