processed_text,vader_sentiment
benar sukatpi bnr aplikasi membingungkansulit oprasikan andai aja mengoprasikanya mudah grabdi tambah lgi bahasa ingrisnya bikin naik darapasti permanen menggunakannyatolonk baik,1.0
kirim cepatkurir ramah,1.0
oke,1.0
driver sangat ramah,1.0
drivernya mantap,1.0
bagus,1.0
driver buta map tolol engga baca lokasi lama sampenya driver toxic kasar nambah darah tinggi mes drivernya kurang cekat kompeten menghadapai guna minim mending kalo kalian engga bikin aplikasi nyaman guna mending hapus aja aplikasi playstore mending grab maxim isi driver buta map semua udah mah kemanamana fitur bikin bingung lapor percuma mending kalian tutup aja aplikasi,0.0
cm bingung d appl sya tdk mobil cargo nya,0.0
banyak driver taaii order gk yg nerima lgi urgent jarak deket padahal harga udh tinggiin banyak supir yg nyari jarak dekat harga fantastis konttoooll,1.0
makasih pak murah rezeki moga gacor,1.0
sangat baik,1.0
pas mau sen makanandi tunggu lama bgt gada yg mau nerima bikin badmood woyy,1.0
ramah cepat,1.0
navigasi peta jelek arah yg lebih ringkas malah arah jalur jauh yg makan waktu x lipat,0.0
mantap,1.0
mesan makan drivernya susah cari,0.0
alhamdulillah dg selamat,1.0
aplikasi sempurna maps sesuai banyak kurang,1.0
driver maxim ratarata bawa motor lelet mutermuter lihat maps terus padahal tumpang mengarahkangps akurat lah cs maxim driver motor ngojek yg bener jok ngk ush tungigingin motor ninja dimodif hadeuuh sangat nyaman tumpang perempuan hem bau busuk banyak tau jalan malah mutermuter,1.0
oke,1.0
drivernya baik amanah sopan,1.0
oknum maxim enggan ambil tumpang banyak lalu app nya tera harga rb lah driver maxim minta rb parah,0.0
map kok katrok lawak mau ketik suta cengkareng aja ngk ketemu lawak,1.0
maxim jdi ga bagus,1.0
maaf kuranng nyaman pake maxim driver pernah stand by jelekkkk banget,1.0
mantap,1.0
matur ssnget mbkdriver ramah,1.0
good,1.0
terimakasih,1.0
sangatt baikkkk,1.0
cari lama order cancel pemberitahuan list merchant sama terus ulang meski scroll baik list merchant selalu tampil merchant sama cepat seleksi dekat update jadi lebih baik harus bukan,1.0
kan berangkat kerja td barusan malam terus abang ojek nyalip udh tau kanankiri truk tetep nyalip akhir gempet antara truk alami luka kaki tangan takut bgt makanya gk blg apa bisa gk hati kemudi minta tanggung jawab bikin orang lukaluka bikin trauma kek gin,0.0
ga jelas banyak gangguannta mese telst mulu,0.0
sangat baik,1.0
ramah,1.0
mas nya ramah mirip cwo,1.0
dong sosialisasi langgan curangmemilih layan layan antar belanja beli makan barang layan belanja pilih nya malah pakai deliveri antar padahal belanja,0.0
ramah,1.0
kakak sangat ramah enk ajak ngobrol jdx gak rasa udh nyampek tempat tuju,1.0
baik,1.0
mantap sekali,1.0
pemabyaran lewat cash pro banyak driber tolak paraah,0.0
kalo ganggu susah minta ampun gua telat gegara lo fak,0.0
aplikasi ga banyak tipu tp ga tindak,0.0
layan nya sangatt bagus,1.0
bagus murah,1.0
order penuh hendra dame sinaga toyota avanza warna hitam nopol bacz terima kasih atas jalan rating,1.0
susah banget cari kemudi,0.0
ga d pake aplikasi nya,0.0
maxim gk jelas buat lokasih lengkap tetap aja blom temu lokasih nya sumpah sabar habis baru kali buat emosi sama apk kayak gin gk perna komplen masalah aplikasibaru kali komplen sampe panjang kali lebarr,1.0
hai admin maxim benar aplikasi bagus cuma layan drivernya kurang diri kena caci maki kebun binatang depan gang rumah sendiri dipalakin uang bensin sampe dichat wa mau didatengin rumah padahal diri status terima aku cek alamat yg tera abang ojek sesuai digmaps maupun diapk ojek online lain aku cewe tinggal sendiri yg suka pesanantar online drivernya buat aku trauma pake maxim maaf maxim,1.0
terlalu buruk layan maxim car nya klo emang gak niat jadi pegawai supir maxim mending gausah adain maxim car nunggu lama lama jam sampe jam malam gak respon sama sekali gitukah layan nya,0.0
aplikasi rugi map pernah baik sekarang telpon lewat aplikasi malah susah,0.0
ngaco nih aplikasi map ga akurat ga lengkap percuma download buang kuota,0.0
kasi bintang aja soal ngetik alamat yg tuju selalu gak ketemu dong baik map cari sesuai alamat cari padahal tmpt yg cari restoran udh cukup kenal goofood grab gojek yg lain,1.0
bintang aja biar tau kalau udah cancel order harus jangan kemudi sama dong kali kali cancel tetap aja orang sama pakai akun sama aja orang error banget buang waktu tenaga cancel kemudi respon sama sekali nunggu lama gerak posisi untung aplikasi kalau andal maxim mati,0.0
udah masukin no telepon gk pernah dapet kode ny bantu kk gimana cara kk,1.0
peta baik,1.0
driver sangat ramah,1.0
apa ganggu aplikasi padahal internet lancar bego sumpah aplikasi ngapa gk keluar kode otp udah uninstall instal,0.0
mksih mas bantu ny hari nibukan dar maxim guna tuk orang banyak,1.0
good service,1.0
mud rapi sopan bangat,1.0
cuma kena plastik kerupuk minta ganti rugi k miris,0.0
order penuh dini ramadhan motorcycle warna kuning hitam nopol bmabi terima kasih atas jalan rating,1.0
kasih bintang dulu soal tiap order driver nya rekuwes selalu minta tambah ongkos hampir kali lipat tindak driver suka bila perlu suspend makaasih kalo udah tindak lanjut baru kasih bintang,1.0
order penuh mohamad alvan setiawan sh hyundai atos warna biru nopol agck terima kasih atas jalan rating,1.0
bagus,1.0
oke banget,1.0
pengemudidriver sangat kasar ramah keluh kemudi sangat kasar the driver is very rude,0.0
ramah,1.0
layan baik driver ramah ongkos murmer,1.0
drivernya galak banget padahal ngga denger bilang ngga ramah driver nya training sampe kaget diomelin sama driver nya,0.0
sangat ramah,1.0
good,1.0
puas,1.0
ramah,1.0
aplikasi erorr segera baik,1.0
driver nya ratarata sombong gak mau terima order kalau ongkos standar sekali aja jadi driver gojek grab biar lebih banyak driver lampung kasar kalau chat bikin illfeel hapus aplikasi,0.0
sangat ramah,1.0
aku udah topup saldo maxim aku sendiri cashless eh malah gabisa buat bayar selalu diarahin bayar tunai kalo saldo pls deh baik sayang duit ga guna maxim balikin saldo,1.0
mantaps seru sama babeh,1.0
abang maxim baik ramah cepat bw mtrnya pas tdk kencang tdk pelan,1.0
alamat sama tuju suka ganti ganti sendiri jadi sesuaikejadian udah berkalikali,1.0
good,1.0
ramah baik,1.0
bintang satu dulu maxim wallet bom dipake buat bayar maxim food,0.0
baik masalah otp daftar login muncul muncul,1.0
kata murah yaa aku sen maxim suruh nganterin cuma sini sono aja berapa coba k padahal dekettttttttt bangett gila si lama make maxim pernah mahal padahal deket banget jarak nyaaa,0.0
aplikasi jelek udah mah update terus update bukan tambah bagus malah jadi jelek sinyal bagus buka aplikasi aja lama bener nyari lokasi buffering mulu hubung layan kalo update jadi tambah bagus cepat aplikasi,0.0
driver nya mulut nya gabisa jaga kasar kasar,1.0
good,1.0
alam buruk lama pake tranportasi online driver ga akhlak sy sen maxim car buat nganter orang tua plg ga tau nya d panjang jln driver ngeluh marah minta ongkos tambah sangat kecewa,0.0
susah daftar guna baru,0.0
bagus puas dgn maxim,1.0
dapat drever mobil nomer b sed atas nama renaldi ugalan ugalan bahaya tumpang bahasa kasar tdk punya etika maxim tindak lanjut terima kasih,0.0
layan sangat baik,1.0
banyak kurang dah driver tp hilang sendiridan jangkau maxim sangat kurang,0.0
app suka error,0.0
kasihan driver titik jemput kasih jarak atas km harga maxim murah memang kasihan driver yg titik jemput atas km selalu kata jemput tumpang atas km paling sering atas km gak semua tumpang mau kasih lebih driver coba bayangin driver jemput km terus antar km tumpang cuma bayar rb kasihan driver klw kayak gitu makan waktu bensin baik sistem kerja biar driver makin semangat kerja klw titik jemput dekat,1.0
terimakasih udah anter tempat selamat,1.0
apliaksi jelek,0.0
isi saldo rb malah msuk rbaneh gamau top up lg,0.0
mantap,1.0
murah banget woi kaget,1.0
bagus,1.0
bagus,1.0
sangat bagus,1.0
burik parah,0.0
driver atas nama darji toyota calyawarna hitam nopol eql sangat rugi customer lalai akibat lambat kereta tiket kereta hangus driver saldo tol,0.0
nungguin lama gak daper,0.0
aplikasi tolol kemudi nya tolol,0.0
oke,1.0
baik aplikasi baru tempat tuju tiba order sendiri order pulang akhir paksa batal kalau begini kan repot driver,0.0
sangat baik,1.0
sangat mudah mantap,1.0
banyak order fooddilivery modus alfaindomaret tipu lampungtapi ga tindak sama sekaliaplikasi hebatkasian driver baru sering tipumaxim mau nampung untung doang,1.0
bagus abang nya,1.0
baik,1.0
heran ama maxim iniklo d aplikasi aku cari titik lokasid maxim gk bisamasa aku cari titik rumah gk adatp d aplikasi adasusah banget nyari titik lokasi d maxim jdi aku uninstall,1.0
terlalu bagus,1.0
maaf bad review soal nunggu order menit lebih gada connect driver nya padahal deket sama lokasi lebih tingkat layan nya,0.0
driver sekarang malas ambil order sdh naikin ongkos tetap aja ga ambil padahal banyak aja nongkrong dekat titik d tindak lanjut buang waktu kt nunggu driver terima order,0.0
tanggung jawab terimakasih,1.0
mantap,1.0
baik,1.0
isi wallet tanggal juli hari isi kalo dana ribu tergantuvdi virtual account blm masuk wallet kerja suruh email terus hari kerjasamanya kalo memang nda mau isi uang kembali,1.0
baik,1.0
terima kasih,1.0
baik,1.0
cepat aman,1.0
minta penjalasan nya harga tata apk costomer driver bedamohon tanggap selisih rb,1.0
bagus,1.0
driver nya klo gak niat nyari duit gausah nyari duit nyari tumpang aja mandang fisik kalo mau nganterin kurus doang mah mending gaush jadi ojek online gliran dpet gemuk malah banyak alas minta cancel udh kali kali giniin ga punya hati,0.0
drivernya sombong tarif kecil gak yg mau ngambil,0.0
good job,1.0
maksim sitemnya parah masa order sekitar gk adagiliran pindah lokasi muncul order spot yg tadi henti nyari penumpangbokbrok sekali sitemnya lama klw kya gin kapan saing ama aplikator yg udh lama pya nama besar gojak grab,1.0
daftar jadi drive maxim disuru beli atribut maxim maxim store akun resmi maxim tipu kirim paket isi mala kardus gak las tipu,0.0
lumayan baik,1.0
aplikasi nya smart sangat sulit cancel order order jam malam tp tiba besok pagi jam br terespon driver kasi si driver nya cancel padahal sdh jln buang duit,0.0
makasih,1.0
luar biasa manfaat,1.0
susah buat,0.0
layan baik,1.0
mantap,1.0
sangat ramah,1.0
banyak driver ramah kasar emosi dpt alam buruk dri driver maxim,0.0
kasih dong mode motor tumpang min baru ku kasih bintang,1.0
drevernya is the best,1.0
driver bampuk sombong samuaaaa,0.0
sopir y baik ramah sangat puas,1.0
baik,1.0
aplikasi nya bagus murah nunggu nya driver nya tengah mati lama bgt padahal banyak driver dekat,0.0
sangat bagus,1.0
login susah apknya buat login,0.0
ramah,1.0
parah pesan tiba tiba keluar pas login lama banget gak masuk kode verifikasi udah coba pake nomor tetap aja gak login,0.0
kemudi ramah sopan good job,1.0
maxim kirim kode otp sama temanteman kirim kode otp apk sangat buruk mohon baik,1.0
terima kasih bang,1.0
suka aplikasi sebut terimakasih,1.0
error gak login,0.0
driver nya ramahsopandan baik,1.0
terimakasih sangat baik kemudi nya barokah,1.0
aplikasi aneh gak batalin mesan,0.0
sangat baik,1.0
mantap,1.0
lah klo cari driver yg bener masa buta maps,0.0
bagus,1.0
mantappp keren aman,1.0
layan baikramah,1.0
driver nya baik amanah,1.0
nyaman,1.0
males sama drivernya gak bener nomor plat beda sama yg apk eh malah yg disalahin gak manggil lucu kali gak deh pakek maxim,0.0
resiko order fiktif nya banyak karena cantum foto costumer maupun no hp costumernya jadi mudah bikin order fiktif,0.0
tingkatin donk titik lokasi nya luas biar mudah jalan,1.0
bagus,1.0
layan driver kota padang sumatra barat kurang bagus masa iya mesan goofod tadi ngak yg mau terima malah cuekin trus cuekin trus bagus engak usah aja maxim pakai goofud,1.0
abngnya ga sabar,0.0
cepat ramah,1.0
ribet gps nya ruwet ruwet gak kaya aplikasi mah ruwet super ruwet,1.0
hujan ga yg mau nerima pesan padahal pesan makan buat buka alhasil cma buka pake air putih doang,1.0
layan sangat baik,1.0
order food sering gk bsa cancel maps gk pas msh banyak kurang ny nih maxim,0.0
dong pihak maxim tegas lgi buat drivernya apalgi driver mobil jgn main cancel enak aja sering bgt dicancel gt aja,1.0
nice,1.0
istimewa,1.0
aplikasi sesuai argo chat harga argo sesuai baru jalan kalo ga sesuai langsung cancel order mending aplikasi belah aja lah,0.0
sangat kecewa kerja maxim vermuk langsung terhubungsehingga ganggu kerja lapang jija langgan komplain admin langsung respon negatif driver maxim harga driver,0.0
duit kaspro tiba hilang gitu aja aneh bangett main ga terang buat apa frik banget aplikasi udah top up pake potong admin hampir k sering ambil duit langgan jelek bangett pokok,0.0
sangat baik,1.0
biaya naik tumpang turun tumpang berbedaharusnya perbaikisaya sesal pakai ojol,0.0
kali kali bikin kesel sama apk gk sinkron enak batalin pesan maps gk jelas hapus aja bikin emoti,1.0
mapsa gajelas masa tikik penjemutan lokasi ada jauh km jadi jemput dong bukan ojolnya,0.0
ga no customer service nya aplikasi,0.0
baru pertama mau guna kaspro eh udah transfer saldo ga masuk apa nih urgent mau pake malah zonk entah skrg duit tuh gaya mau cashless sistem ga support,1.0
good job,1.0
good job,1.0
sangat puas,1.0
makin kesini makin jelek aplikasi nya lacak lokasi driver beberapa kali pakai jasa maxim ubah aplikasi,0.0
maksimal kaspro nya top up skrg masuk nya besokkemana dulu uang,1.0
sekarang susah cari driver dapet driver jarak nya gak masuk akal jauh titik jemput so bad,0.0
donk driver motor masa gk mau jemput sesuai titik apl nya mana gw bilang manja bgt gk mau kluar gang heeeyyyyyy gw bawa anak kecil gw nunggu depan rumah gak bakal lu abang maxim gk ketmu ma gw baik sikap atitude nya woy maxim,1.0
log pakai no hp apa sebab,0.0
sering tolak driver cari driver susah bgt driver bego semua,0.0
balik duit ibu ibu palak ituputus mitra driver ynag malak or bintang ga bakal ubah,0.0
maxim sangat bantu,1.0
bagus apknya,1.0
awal paling murah tarif maxim sekarang jadi naik ongkos nya tiap ojol selalu minta lebih harga aplikasi terang minta lebih parah sih,1.0
aplikasi nya buruk masa baru download udah tbtb sen ajah terus bicara baik malah minta ganti rugi,0.0
baik,1.0
susah kali daftar kode otp kirim coba beberapa kali sama otp kirim,0.0
terimakasih,1.0
ramah sopan,1.0
suruh download sama sales nya kata biar dpt rb udah download masukin kode apa eh nyata udah kelar ga kepake sama sekali rb dr akun bohong,0.0
yth pt maxim indonesia mau tanya wajib pakai fake gps palsu wajib maxim buat order palsu wajib customer tdk angkat tlp driver curiga sama driver driver taxsee bela menggapa terus ganggu sama maxim kota binjai sumatera utara real no hoax berapa kale dapat order fiktif sama driver percuma gomong kalian buang badan tdk duli hina orang,0.0
oerbaiki cari lokasi akirat sperti apss sebelahbiar makin baik ring terimksih,1.0
cacat paksa tumpang guna kargo padahal bawa tas bawa,0.0
mantap,1.0
sangat ramah sopir mobil kalo motor ramah,1.0
driver maxim kasar gd sopan santun nya bad,0.0
mohon baik cancel opsi biar ga ngerugiin kemudi,0.0
daftar susah banget cuy kode otpnya gak kirim kali coba udah gak buruk sangat,0.0
nambah kesini ga makin baik malah tambah jelek,0.0
baik,1.0
terima kasih,1.0
orang kasi kode promo rb pas pakai malah tetap bayar mana rb sempat orang punya uang gmna coba minimal g usah kasi promo kalo pakai,0.0
sangat baik,1.0
bayar ga sesuai apk sama apk driver harga beda,0.0
lama khusus kaca mobil panjang jalan buka pakai ac,1.0
tarif sekarang naik biasa ngirim barang tempat customer bawah k sekarang k atas jadi sekarang mesti ambil titik tengah delivery maxim customer,1.0
nyari makan dibaturaja sumatra selatan lewat maxim jam gada kurir yg mau nganterintolong lah baik buat daerah baturaja,1.0
pilih rute susah banyak upgrade,0.0
oke nyaman ramah,1.0
bagus,1.0
order makan sngat susah ulang kali order malah ngga ambil klo ambil sering batal kemudi mud jga aneh minta no wa,0.0
drivernya ramah,1.0
supirnya baik tepat waktu ramah,1.0
driver maxim kbnyakn motor lama tp sesuai sih tarif yg murah klo motor gd rugi kasi driver nya,0.0
aneh bandara biaya tambah apa,0.0
pertama kali aku pake maxim aku langsung dapet driver baik sopan banget sesuai sama apa aku ken pake bhs jawa alus trus fokus kendara ga ngajak aku basa basi poin pentinggg udah tua positif vibes kalo aplikasi belah gatau bawa risih terus akuuu mohon maap,1.0
titik koordinat gapernah sesuai baik lah kasi driver kena omel customer,1.0
bagus sangat hemat waktu jalan,1.0
kalo ujan order mau ambil langgan guna cepat biaya tambah licik,1.0
makasih kak,1.0
tentu titik antar jemput nya makin payah ga jelas,0.0
gak pilih pesan makan gimana,0.0
