processed_text,vader_sentiment
sangat kecewa aplikasi yg baik nyata sulit laku top up maxim e wallet kaspro developer mohon baik segala sistem yg hubung bayar non tunai top up saldo masuk jam tunggu kasih bintang satu ja terima kasih,1.0
terima kasih banyakjazaakumullaahu khoyron,1.0
jelek banget mau cancel gabisa order,0.0
driver sangat ramah,1.0
terimakasih,1.0
terima kasih pak semangat terus,1.0
is the best,1.0
responnya bagus cepat ramah trimkasih,1.0
orgnya ramah baik,1.0
sangat baik,1.0
aplikasi luar biasaa pesan makan mau menit gak driver mau batalin gak mau ubah pesan malah buat pesnan baru yg lama gak dibatalin jadi order aplikasi kok gin siy,0.0
sangat bantu bidang jasa transportasi,1.0
mantap,1.0
kalau hujan susah driver biaya udah tambah biar cepat malah g hampir jam lebih,0.0
baik komunikasi,1.0
mudah layan bagus,1.0
bagus,1.0
aplikasi awal normal tibatiba jadi ganggu sistem langsung lama sangat akibat banyak atau sedikit order dapat terimakasih maxim,0.0
baik,1.0
sangat baik ramah,1.0
pertama kali pakai maxim pesan mobil lama banget nungguin nya tengah jam lebihanak keringat nungguin yg nyangkut driver mobil nya,0.0
udah minggu daftar minggu buka mantengin order satu kasih order,1.0
driver ramah makasih,1.0
aplikasi sangat jengkel kemudi mau datang payah mending apk,0.0
mantap,1.0
baik,1.0
daftar driver masuk no telp lanjut,0.0
excellent,1.0
good,1.0
daftar apa mungkin eror restart hp ttp bahkan unistal beberapa kali kecewa daftar,0.0
pelayananya baik,1.0
maxim tolol update malah kaga muncul otp nya,0.0
lama ga ad nerima,0.0
nganter kebayoran lama tuju pancoran harga awal pas udah tuju ketik selesai harga ubah jadi kastamer tumpang gak mau tau inti harga awal bayar nih catat aplikasi maxim kalo emang awal harga segitu segitu aja gak udah ubah rugi kena potong gede bangett sistem baik jangan rugi driver lah,1.0
nyaman,1.0
emang sih murah keg kasi gitu gak si sama supir nya first time pake maxim bandar lampung jarak km rumah kampus tarif nya padahal aku sen car,0.0
akurasi gps nya sering error driver maxim gerak gerak maps tau tau dah depan gang nungguin ngechat malah ga enak nya,1.0
terima kasih,1.0
tiap order mobil selalu lama padahal tarif nya udh up tp drivernya milih order kaya ga butuh duit parah,0.0
baik,1.0
makasih,1.0
baik,1.0
aplikasi diperbaikititik sering salahselain order sdh batal tp aja nyari driver lgsampai miskomunikasi sama drivertp jelas untung aja drivernya mau ngertisaya yg ga enak sama driver,0.0
apk tolol,0.0
aplikasi tolol jing manau nya kek aplikasi jaman batu murah paling parah gojek grabdll,0.0
mau sen makan cari kemudi nya lama bangett,1.0
mantap,1.0
segera tiba ilham motorcycle warna hitam nopol dtxy rating,1.0
judes bngt tdk ramah,1.0
layan nya baik sangat bantu terimakasih,1.0
hadir maxim memang resah resah krn habis waktu tunggu driver ogah ambil order,0.0
nominal kecil driver ga yg mau nerima,0.0
lama sekali tunggu jam tunggu gak mau terima,1.0
good,1.0
mantap,1.0
terimakasih,1.0
apk begopadahal udah ngasih bonus ampe ber lipat lipat ttp aj gak yg mau konfirmasi drivernih apk begoselalu gak guna yg desak kerja tiba udah nunggu ber jam ttp gak yg mau konfirmasi pdhl kali lipat harga awal ttp aja zonkjgn install nih apk taii,1.0
jelek banget apknya order malam gak yg nerimaterus bonus rb tp gabisa guna trs order barusan tp pihak warung tutup eh malah bayar semua guna apk food tp barusan baik sih drivernya langsung uninstal aja,1.0
sales tipu,0.0
batal hujan deras,0.0
kurang ajar,0.0
baik marahin driver krna order pes kali pdhl ga mesen alas mungkin krna offline internet driver otw menit kemudian online internet kaget order ganti nama order baru marahin driver,0.0
gagal sama noo,0.0
sangat nyaman simpel satset pollll pkonya,1.0
alpikasinya sering eror,0.0
baik,1.0
kok gak daftar maxime paksa pake aplikasi hijau,0.0
baik,1.0
baik ramah,1.0
sangat baik,1.0
buah telor udh hari order ga masuk pilih kasih,1.0
cuma bagus motor mobil buruk buruk banget lama banget nunggunya selalu mud nyuruh batalin aja kecewa banget,0.0
good,1.0
aplikasi terlalu bebas batas jadi banyak driver atribut salah guna profesi driver tindak jahat aman standard nya maxim jadi segi aman kurang,1.0
aplikasi sampah ndk mau terima order pas hujan alas nya banyak banget,1.0
asik ajak ngobrol ramah oke lah,1.0
maxim kirim kode otp sama temanteman kirim kode otp apk sangat buruk mohon baik,1.0
respon cepat ramah,1.0
good job,1.0
sangat bgus,1.0
nice,1.0
makasih pak driver antar kakak selamat tuju moga sehat selalu lancar rizkix,1.0
sangat ramah,1.0
driver ramah terimakasih,1.0
driver arogan klo sedang tumpang,0.0
sangat baik ramah nyaman poko,1.0
susah dpt kereta mau tunggu jam jam,0.0
kapok instal drivernya balap ga enak nyetirnya main srobat srobot dah hari make kendara udah tua shock ga main sama sekali kaya gerobak,1.0
drivernya mulut gk sopantidak adap,0.0
bagus,1.0
driver sering minta offline utama bandara harga lebih mahal aplikasi,0.0
chat gak kbca semua,0.0
drivernya aneh aneh masalah gaada ramah tamah suka batal pesan enak,1.0
nyaman,1.0
bapak lah gajelas anj,1.0
apk ga jelas banyak driver cabul nurunin tumpang enak alas gajelas padahal sampe tuju uda gitu minta bayar full lebii perhatiin deh buat driver nya kalo emang mau kerja tu niat jangan buat nipu orang,0.0
baik sangat sopan terimaksih,1.0
tolol gaguna,0.0
bagus,1.0
puas,1.0
drivernya ramah maxim makin sukses,1.0
bagus,1.0
hari minta kode otp log in gak kasih gimana mau order layan log in akun,1.0
aplikasi gajelas jelas jelas dah nunggu jam lebih gaada driver nyantolgiliran pake apk belah udh dtngdah makan tbtb sen dianteraduh gajelas bgt sih mana ga cancelldah hapus apk jg ga ngaruh ternyatapayah deh gin ma buang buang uang sm makananmana tu nominal banyak kalo kaya gin kan mau gamau bayar,1.0
suruh download sama sales nya kata biar dpt rb udah download masukin kode apa eh nyata udah kelar ga kepake sama sekali rb dr akun bohong,0.0
apa masa drivernya gamau bayar pake kaspro suruh ubah tunai ga jelas mending pakai si ijo,1.0
sangat baik,1.0
baik,1.0
drivernya buruk masa naik maxim mobil terus orang lebih aja kena charge emang naik travel chargenya pihak maxim segera tindak lanjut driver kayak gitujangan jadi customer maxim,1.0
drivernya senang ramah,1.0
baik,1.0
sistem ulas tumpang driver tindak lanjut tegas karna beberapa oknum driver minta tarif luar harga aplikasi dapat beberapa oknum driver marah marah ramah tumpang,0.0
aplikasi bodohmap gak jelas,0.0
drivernya ramah baik,1.0
baik,1.0
drivernya ramah senang,1.0
susah pengemudinyaapa kalau guna jasa jarak tempuh ongkos minimpada milih order drivernyasebagai guna jasa sangat sangat puas,1.0
sok misterius customer izin gak pake nama aplikasi abal gk jelas,0.0
baik terima kasih,1.0
good,1.0
layan buruk blok maenya ayna aya driver ngantepkeun customer na huhujanan,0.0
kalau ga niat narik ga usah narikaku order ga dapet cuma gegara titik lok jemput masuk gang,0.0
aplikasi lot parahhhhh mau order susahhhh,1.0
drivernya kasar bina lebih sabar prasangka baik jangan maki konsumen kata kata kurang pantas jadi ngeri mau order maksim driver m fery aguswanto plat be be maki konsumen dasar anak haram zolim loe sama gue gua sumpahin hidup lo gak berkah amin chatnya screenshot rating driver,0.0
apk paling nyusahin driverkasian customer ga tega sm driver sy sdh naik maxim carsdh klik jalantapi ganti driver smpai x jd rugi bensinwaktu,0.0
semangat bapak,1.0
mantap,1.0
maxim knp mau buat akun maxim tpi tdk krn tunggu kode otp tdk kirim padahal no hp yg masuk sdh betul,0.0
aplikasi nya aman drivernya cepat dong kasih paham drivernya selalu ain uang kecil buat kembali bukan ikhlas gimana aku pulang pergi kerja selalu pake maxim nah udah kali aku bayar lebih ongkos ikan ongkos bayar ribu si bapak selalu kembali uang ribu walaupun cuma ribu sekali jalan kalo dikumpulin kan lumayan dong pihak maxim mana ongkos makin kesini makin naik,1.0
adu konsumen layan driver laksana order bagus sama sekali kecewa tindak lanjut lebih beri efek jera bagus kompetitor belah masalah nakal driver sangat tanggap sekali,1.0
mantap layan nya,1.0
mau login lama banget kode otp nyacuma loading doangapk tolol,0.0
eror,0.0
terimakasih moga sukses selalu,1.0
peta nya buta jadi susah nentuin titik lokasi,0.0
terima kasihmantap,1.0
kecewa sekarang bayak driver maxim kalau tuju mntanya x lipatpadahal tera aplikasitolong dong drivernya kasih tau jahan kayak gitu,1.0
apk sangat jelekmasa aku sen makananfoodcari kemudi lama bngt udah kali aku order batal terus pulak tu,0.0
aplikasi gila gabisa kirim kode via sms gw tau maksud biar ngelacak panggil jd kirim otp via telpon bagi curi data aplikasi ala cina bastard,0.0
castmar otak pasang lw oder pijit benar kunci jadi cs gak cansel,0.0
yg niat lah developer kalo buat apk rekan warung makan maxim yg jelas lah terkadang ongkos yg terlalu murah antar makan jugak jadi kendala guna jangan biar costumer tunggu karna gk yg mau ambil pesan nya pihak driver nya gk jelas memang urus makan maxim,1.0
mantap ramah,1.0
kemudi kristian sandre allorerung motorcycle warna biru hijau nopol dpyd selamat nikmat jalan rating,1.0
wooi maxim klo login tuh tolong mudah kasih b aja lah,1.0
deliver baik,1.0
keren,1.0
driver nya mantap layan baik,1.0
sen maxim payment nya by kaspro tarif udh top up tp sen by kaspro tbtb bayar nya alih tunai skg saldo kaspro tbtb tinggal lawa apa,1.0
maxim korupsi tipu akun blokir semua nya akun gojek drever maxim blokir nya saldo ambil nya jangan pesan gojek maxim soal nya tipu pesan gojek grab yg baju hijau aja grab layan nya baik ramah murah gojek yg punya orang indonesia jadi aman buat tranportasi bukan kayak maxim yg punya orang luar negri rusia karyawan kantor maxim nya aja orang indonesia otak korupsi kerja nya,0.0
luar biasa aplikasi simpan tuju alamat,1.0
mitra atas nama mhd ridho ananda wilayah medan beri sanksi tegas kendara aman ancam nyawa mitra atas nama mhd ridho ananda kerja mitra aplikasi gojek bawa terima pesan aplikasi gojek suruh cepat bayar lalu jemput suruh tunggu selesai urus pribadi mohon ditindaklanjuti mitra driver,1.0
baikk,1.0
x lebih mahal apk belah untung lebih banyak provider driver,1.0
mantap,1.0
lapar tunggu kalau begini model maksimal taik,1.0
sangat bagus,1.0
kasihan driver cuma rb padahal kilo jauh banget aneh maksim,0.0
maxim skrang banyak pake akun doublemasa lgi nganter costumer ngambil order lagikdg nunggu nympe menit ngga nyampeparah skli plyanan maxim,0.0
kemudi sangat ramah,1.0
bagus manfaat,1.0
baik,1.0
sagat baik,1.0
baik aplikasi baru tempat tuju tiba order sendiri order pulang akhir paksa batal kalau begini kan repot driver,0.0
coba daftar apilikasi kode masuk sekian banyak coba malah nomor lampau,1.0
sangat bagus,1.0
mau daftar aj susah keburu laper gua nungguin kode kg muncul pdhl nomor ud bener enak pake gojek emg,1.0
update aplikasi layan peta cari lokasi nampak gambar gmbar peta lokasi kurang akurat terkadang driver suka marah titik yg kurang pass,0.0
good,1.0
draver oke,1.0
ad aj driver yg males pkek atributtpi gk mslah krna ad plat mtor tpi helmnytolongla driver klo udah gak layak pakai yg ganti minimal cuci klo dah dakianpayah jorok driver gin ma adminmaf aj klo ktmu cs yg suka ksih negatif krna it slah sndiri,0.0
baik,1.0
sangat baik,1.0
ramah,1.0
maaf lh kalo b abis kesel bangethampir semua driver kalian kalo bawa motor kaya kesetananmana sedia asuransi jalan kagak adalebih baik pakai ijo walo harga sedikit mahal tp drivernya sopan kalo bawa motor makanya kalo daftarin driver harus training dulujangan asal daftar aplikasi lgsg accjadi biar sopan santun driver kalian kalo bawa motor ntah sama tumpang kendara,1.0
pertama kali akhir gunain aplikasi bonus kata buat bayar jalan pertama nyata cuma potong aneh pas udah selesai order potong ga laku aplikasi driver bayar tetep full padahal aplikasi customer potong pertama kali pake langsung kecewa,0.0
layan bagus,1.0
driver atas nama darji toyota calyawarna hitam nopol eql sangat rugi customer lalai akibat lambat kereta tiket kereta hangus driver saldo tol,0.0
gak masuk alas nya internet padahal pake wifi,0.0
bohong jir adminnya seko dapet potong nya perak parah galagi dah trauma yg mau dowload jgn dowload mending dowload grabgojek,0.0
percuma tombol batal gk fungsi,0.0
aplikasi tolol bikin payment non cash gak guna pesan makan,0.0
kemudi ramah jalan aman,1.0
sangat baik,1.0
kecewa akun blokir,0.0
hilang atur beri tip disalahgunakan driver kala ambil tumpang punya aplikasi gaptek gak tahu cara make aplikasi paham kalau sistem tips terus gunain aplikasi dinaikin tips nya maksimum dar awal pemgaturan tips benar apa biar jadi timbang tumpang beri,0.0
sangat puas kemudi ramah,1.0
suka aplikasi pihak cs driver driver rasa rugi karna adu tindak lanjut,1.0
aplikasi transpotasi buruk driver sering cancel order driver ngomelngomel minta uang tambah driver gak ramah,0.0
kirim kode ulang terus padahal nomor yg dicantumin udah bener ulang berkalikali tetep gak kode yg kirim sama maxim nya,0.0
aplikasi terlalu banyak bug mya d baik lagitks,1.0
beda tarif nya dkit dg gojek tp driver aplikasi byk yg gk sopan konfirmasi order via chat kdg gak selalu konmsumen liat chat apa salah nya tlfn tp malah ngatai org kolom chat krn gk baca chat,0.0
oerbaiki cari lokasi akirat sperti apss sebelahbiar makin baik ring terimksih,1.0
good job,1.0
gampang tipu bikin akun maxim verifikasi no hp sdh pakai aplikasi jadi tipu mudah buat order fiktif yg banyak rugi driver,0.0
supir ramah,1.0
ramah,1.0
driver sangat kompeten berdedikasimelayani sepenuh hati,1.0
bagus,1.0
nunggu kode ngga masuk masuk,0.0
mantap,1.0
kode verifikasi kok gak masuk sekali nya minta malah gak apa gak login cara pake nmr hp,0.0
sangat buruk jangan sulit buat cancel masa gak cancel,0.0
puas,1.0
mudahmudahan cuma driver minta naik tarif personal respon adu maxim respon,1.0
nomor call center utk adu,0.0
drivernya amanah sopan,1.0
bagus,1.0
buat yg sekolah pernah dapet sosialisasi maxim tau lah alesan ku kasih bintang,1.0
playanan sangan baik,1.0
aplikasi kampung tolol mau batal order gak bikin susah,0.0
ramahbaik mas nya,1.0
fast respon ramah ongkir sesuai aplikasi,1.0
ramah asik,1.0
layan bagus,1.0
bagusssss terima kasih erti,1.0
fast semua poko ramah kurir,1.0
burukkkk susah banget aplikasi nya ribet mau ngebatalin pesan gak pdhal udh cari driver hampir menit,0.0
order nunggu hampir jam gk yg ambil pdahal liat aplikasi byk driver yg sliweran lewat tmpat order,0.0
pas pesan mobil malah muncul terang car kementriancar gubernur jadi pusing yg mana mobil orang orang,0.0
maps ga akurat,0.0
gak log in apk maxim customer terima kode otp log in,1.0
gak order gak bilang login telat gw hadeh,0.0
sangat ramah layan,1.0
baik,1.0
bohong kamu bohong,0.0
mamang ramah sopan,1.0
cepat tepat waktu layan baik kurang komunikasi pelngan,1.0
good,1.0
driver segera tiba menit malah jadi menit babi yg jelas lah kalo atur waktu sesuai map perlu desak malah tipu tau,0.0
sangat bantu,1.0
drivernya ramah rapi,1.0
maxim barang bawa kabur hadiah smiggle pihak kantor gabisa ngasih solusi jelek bngt,1.0
maxim ko bawa tumpang kalau costmernya banya mau duduk dimanaaa,1.0
terima kasih kk,1.0
mantab terimakasih,1.0
baik ramahsopan,1.0
mantap,1.0
usaha milik orang rusia negara jajah doyan perang orangorang bodoh mau kerja sini,0.0
kreen mantap cepat tepat,1.0
tipu sama iklan yg bilang k nyata pas sen bonus ga pake,1.0
isi saldo maxime wallet lalu saldo bank yg isi ga sesuai sm nominal waktu top up nya hadeh,1.0
kagak login sehigga dapat kan vocer jadi kasih butang,1.0
cepetan download maxim ramah orang,1.0
poko nya top cer,1.0
dong pihak maxim tegas lgi buat drivernya apalgi driver mobil jgn main cancel enak aja sering bgt dicancel gt aja,1.0
aplikasi memang bagus hitung murah drivernya ingat utk pilih costumer utk pickup rupiah ga bakal ambil kcuali dinaikin smpe rb baru ambil bener bikin keselll daerah gorontalo,1.0
min kan dapet voucher maxim nah pas nyoba order opsi nya malah balik tunai kayak gak make vouncher nya mohon diperbaikin sistem,1.0
ramah baik cepat murah,1.0
map sangat susah guna akurat,0.0
bingung pesa mana lokasi mana salah maxim area geser sesuai titik lokasi pas sen tiba geser sendiri jadi jauh banget,0.0
whats wrong with this apk,0.0
ga sih kalau dah order datang cepat kemudi gak nunggu jam jam lihat lah mesen maxim malah kemudi datang sama sekali udah jam tengah nunggu tadi kamu kira waktu nunggu kemudi maxim aja dong apain dah gitu tadi udah kemudi nya malah jauh titik jemput udah chat kali kali mud respon sama sekali perhati,0.0
ramah supir mobil nyaman,1.0
jangan pernah mau ikutin tawar driver bawa barang yg delevery jgn pernah mau maxim car tarif lbh mahal x lipat manipulasi tarif biaya tunggu antri lampu merah paham rugi,0.0
